"Species","pa","X","Y","Bio2","Bio3","Bio9","Bio15","Bio18","Bio19"
"Chromolaena odorata",0,88.3875,22.2208333333333,8.71666622161865,41.5079345703125,20.7000007629395,101.031051635742,437,42
"Chromolaena odorata",0,88.7791666666667,22.7958333333333,10.0500001907349,42.9487190246582,20.1333332061768,93.7698440551758,468,44
"Chromolaena odorata",0,92.3458333333333,25.7875,9.06666660308838,44.8844871520996,14.6999998092651,99.4427108764648,1605,32
"Chromolaena odorata",0,88.2708333333333,25.8625,10.3833332061768,43.8115348815918,19.2999992370605,108.585456848145,1165,24
"Chromolaena odorata",0,90.9125,25.6958333333333,8.68333339691162,45.7017555236816,17.0166664123535,105.664649963379,3037,48
"Chromolaena odorata",0,92.7458333333333,23.6375,9.61666679382324,48.3249588012695,17.5833320617676,81.4502563476562,972,44
"Chromolaena odorata",0,91.0541666666667,22.8041666666667,8.72500038146973,43.8442230224609,20.4333343505859,100.496780395508,958,37
"Chromolaena odorata",0,92.3541666666667,26.2291666666667,9.82499980926514,45.6976699829102,18.4166660308838,90.1767272949219,854,24
"Chromolaena odorata",0,92.0541666666667,23.3875,9.80000019073486,46.2264175415039,19.033332824707,88.574089050293,1164,40
"Chromolaena odorata",0,90.4958333333333,24.4875,9.40833282470703,43.5570945739746,19.2999992370605,92.6673889160156,1196,27
"Chromolaena odorata",0,91.2958333333333,26.5958333333333,9.71666622161865,47.3983726501465,19.6166667938232,96.4936599731445,1091,42
"Chromolaena odorata",0,92.8208333333333,26.6208333333333,9.55000019073486,45.6937789916992,18.3666667938232,89.1751327514648,842,38
"Chromolaena odorata",0,91.2208333333333,23.4208333333333,9.44166660308838,45.8333320617676,19.9500007629395,89.8347549438477,1135,33
"Chromolaena odorata",0,90.1541666666667,26.9708333333333,7.69166660308838,40.4824562072754,10.3666667938232,100.205169677734,1261,59
"Chromolaena odorata",0,92.2958333333333,22.9208333333333,9.22499942779541,46.3567848205566,19.966667175293,97.0641403198242,940,32
"Chromolaena odorata",0,92.0708333333333,23.2958333333333,10,46.9483528137207,19.6666660308838,90.0687713623047,857,35
"Chromolaena odorata",0,90.7625,26.0875,9.55833339691162,47.7916641235352,19.1499996185303,99.7596206665039,1211,30
"Chromolaena odorata",0,92.2708333333333,23.3291666666667,9.71666717529297,47.1682891845703,19.1333332061768,88.1344680786133,1148,39
"Chromolaena odorata",0,89.0041666666667,22.5541666666667,8.59166622161865,40.9127006530762,21.3000011444092,93.268310546875,495,52
"Chromolaena odorata",0,91.9458333333333,23.1458333333333,9.75833320617676,46.6905860900879,19.7666664123535,93.7332000732422,892,32
"Chromolaena odorata",0,92.8125,24.0625,9.40833282470703,48.0017013549805,17.25,79.0939178466797,1091,50
"Chromolaena odorata",0,91.9125,22.7875,9.34999942779541,46.0591125488281,20.2000007629395,101.122955322266,938,28
"Chromolaena odorata",0,92.4375,24.6708333333333,10.0666666030884,47.9365081787109,18.8333339691162,79.9500503540039,1257,68
"Chromolaena odorata",0,89.0791666666667,24.4625,10.0666666030884,41.5977973937988,19.8333320617676,95.6056442260742,801,32
"Chromolaena odorata",0,89.9625,25.1291666666667,9.39166641235352,44.0923347473145,19.5833320617676,96.2860794067383,1106,25
"Chromolaena odorata",0,88.0541666666667,24.8541666666667,10.8833332061768,41.8589744567871,19.3166675567627,105.323669433594,335,28
"Chromolaena odorata",0,89.4708333333333,25.1291666666667,9.66666698455811,43.1547622680664,20.1333332061768,97.1576690673828,1107,28
"Chromolaena odorata",0,91.2708333333333,24.5125,9.61666679382324,45.3616371154785,19.1166667938232,86.3129348754883,1158,39
"Chromolaena odorata",0,90.8208333333333,23.5375,8.84999942779541,43.811882019043,20.0833320617676,88.4544830322266,1185,34
"Chromolaena odorata",0,92.5125,24.9125,9.99166679382324,48.0368614196777,18.9166660308838,81.7487258911133,1329,65
"Chromolaena odorata",0,90.4125,22.7291666666667,8.86666679382324,42.6282081604004,20.2333335876465,89.6926727294922,797,44
"Chromolaena odorata",0,90.0291666666667,22.4958333333333,8.56666660308838,41.5857620239258,20.3833332061768,93.4031066894531,747,52
"Chromolaena odorata",0,88.1458333333333,24.3291666666667,11.1999998092651,42.7480926513672,20.0666656494141,103.152725219727,358,33
"Chromolaena odorata",0,88.6041666666667,22.5458333333333,9.28333377838135,42.1969718933105,20.466667175293,96.7202835083008,451,44
"Chromolaena odorata",0,91.3875,24.4375,9.66666698455811,45.3834075927734,19.1666660308838,84.7962341308594,1281,40
"Chromolaena odorata",0,88.0041666666667,22.4875,9.43333339691162,41.9259300231934,20.6000003814697,98.1673812866211,388,36
"Chromolaena odorata",0,90.9958333333333,25.4958333333333,8.76666641235352,45.8987770080566,15.9166669845581,107.473075866699,3564,51
"Chromolaena odorata",0,88.8458333333333,26.3958333333333,9.75833320617676,45.5996894836426,19.966667175293,109.841796875,1935,27
"Chromolaena odorata",0,88.6375,21.8125,7.375,40.0815200805664,21,101.447021484375,431,42
"Chromolaena odorata",0,90.5041666666667,24.7958333333333,9.22499942779541,44.5652160644531,19.466667175293,95.7574844360352,1294,25
"Chromolaena odorata",0,89.9208333333333,23.1625,9.03333282470703,42.4100112915039,20.2000007629395,85.1161270141602,955,49
"Chromolaena odorata",0,88.2625,26.6208333333333,10.341667175293,46.375186920166,19.5499992370605,111.197700500488,1715,26
"Chromolaena odorata",0,90.4375,26.1291666666667,9.44166660308838,47.6851806640625,19.3999996185303,101.52409362793,1217,27
"Chromolaena odorata",0,92.3708333333333,24.5791666666667,10.1666669845581,47.9559745788574,18.6000003814697,80.3185348510742,1269,67
"Chromolaena odorata",0,88.7958333333333,24.4708333333333,10.25,42.0081939697266,18.9166660308838,99.1455307006836,774,31
"Chromolaena odorata",0,88.1125,23.7208333333333,11.1333332061768,43.3203659057617,20.466667175293,110.394630432129,343,29
"Chromolaena odorata",0,92.1708333333333,21.2541666666667,8.22500038146973,46.7329559326172,21.5,117.702011108398,1299,34
"Chromolaena odorata",0,88.8458333333333,22.8208333333333,9.97500038146973,42.6282043457031,20.1833324432373,92.915901184082,473,45
"Chromolaena odorata",0,89.8208333333333,24.9708333333333,9.46666622161865,43.4250755310059,20.216667175293,95.0638961791992,1120,29
"Chromolaena odorata",0,89.2291666666667,22.3958333333333,8.46666622161865,41.5032691955566,20.9166660308838,94.15234375,537,54
"Chromolaena odorata",0,92.2708333333333,21.4958333333333,8.25,46.0893859863281,20.8333339691162,116.488761901855,1252,34
"Chromolaena odorata",0,92.6958333333333,23.8875,9.44166660308838,48.4188003540039,17.2666664123535,79.8569641113281,1122,47
"Chromolaena odorata",0,89.2291666666667,24.0708333333333,10.0749998092651,41.2909851074219,19.783332824707,90.5283966064453,554,34
"Chromolaena odorata",0,91.0125,26.3125,9.38333320617676,46.9166641235352,18.9166660308838,92.5813293457031,919,35
"Chromolaena odorata",0,91.2208333333333,24.1041666666667,9.82499980926514,44.8630104064941,19.2666664123535,85.9698104858398,1149,32
"Chromolaena odorata",0,88.1791666666667,26.3458333333333,10.3666667938232,45.2692832946777,19.5833339691162,112.162963867188,1446,23
"Chromolaena odorata",0,88.7458333333333,26.5541666666667,9.41666698455811,45.9349594116211,20.0833339691162,111.222396850586,2156,29
"Chromolaena odorata",0,89.3541666666667,25.1041666666667,9.93333339691162,43.3769989013672,19.966667175293,97.5932006835938,1076,29
"Chromolaena odorata",0,92.4125,22.5541666666667,9.34166622161865,46.2458763122559,20.216667175293,103.607414245605,973,31
"Chromolaena odorata",0,92.2541666666667,23.9125,9.9416675567627,47.3412704467773,18.3666667938232,81.0399322509766,1222,51
"Chromolaena odorata",0,90.3958333333333,25.9041666666667,9.125,45.625,18.966667175293,100.314765930176,1274,25
"Chromolaena odorata",0,90.9375,23.3125,8.98333358764648,44.6931991577148,20.1666679382324,91.5900802612305,1245,34
"Chromolaena odorata",0,90.2125,26.1125,9.02499961853027,45.8121795654297,19.3166675567627,102.63623046875,1249,23
"Chromolaena odorata",0,88.2125,21.6541666666667,7.05000019073486,39.6067428588867,21.3333320617676,102.889099121094,383,40
"Chromolaena odorata",0,90.3541666666667,25.6291666666667,8.67500019073486,44.2602043151855,16.716667175293,106.341018676758,3079,39
"Chromolaena odorata",0,89.9875,25.5958333333333,9.71666717529297,44.5718650817871,19.4166660308838,99.353385925293,1452,20
"Chromolaena odorata",0,88.0208333333333,26.8041666666667,8.85000038146973,44.9238586425781,17.6000003814697,111.389595031738,1728,35
"Chromolaena odorata",0,91.7708333333333,24.2708333333333,10.6999998092651,46.5217437744141,18.533332824707,82.3950271606445,1192,47
"Chromolaena odorata",0,92.3041666666667,26.3708333333333,9.55833339691162,45.7336540222168,18.5166664123535,88.5653381347656,665,27
"Chromolaena odorata",0,90.9291666666667,22.1208333333333,7.46666669845581,41.0256423950195,20.7666664123535,102.986396789551,1003,41
"Chromolaena odorata",0,88.6041666666667,26.6041666666667,9.51666641235352,45.974235534668,19.8500003814697,112.535362243652,2186,28
"Chromolaena odorata",0,91.1375,25.8541666666667,9.13333320617676,46.1279449462891,18.5,88.4245223999023,1057,34
"Chromolaena odorata",0,92.6208333333333,22.1791666666667,8.93333339691162,45.8119697570801,19.466667175293,106.757469177246,1039,35
"Chromolaena odorata",0,92.8625,24.3875,9.67500019073486,48.375,17.6166667938232,78.8343887329102,1178,57
"Chromolaena odorata",0,91.1875,24.3291666666667,9.26666736602783,43.5054779052734,18.9833335876465,85.9478225708008,1227,34
"Chromolaena odorata",0,89.9458333333333,25.9958333333333,9.79166698455811,45.9702682495117,19.216667175293,103.430389404297,1360,21
"Chromolaena odorata",0,92.9541666666667,25.3708333333333,9.94166660308838,46.2403106689453,15.8500003814697,80.6481781005859,997,51
"Chromolaena odorata",0,89.3041666666667,23.8958333333333,10.1916666030884,41.2618103027344,20.1499996185303,88.2256851196289,561,36
"Chromolaena odorata",0,89.2875,21.7541666666667,7.45833349227905,40.3153190612793,21.0166664123535,100.43327331543,543,48
"Chromolaena odorata",0,92.4708333333333,25.7041666666667,9.25,45.5665054321289,14.3500003814697,98.5277404785156,1551,35
"Chromolaena odorata",0,89.2625,22.8291666666667,9.65833377838135,42.5477256774902,21.0833339691162,89.8702087402344,549,53
"Chromolaena odorata",0,89.2458333333333,26.7208333333333,9.47500038146973,47.6130676269531,20.3500003814697,107.919464111328,2277,41
"Chromolaena odorata",0,92.5458333333333,23.8958333333333,9.57499980926514,47.1674880981445,18.1499996185303,79.6701126098633,1113,47
"Chromolaena odorata",0,89.5541666666667,23.9625,10.0333337783813,41.4600563049316,19.1333332061768,86.7247085571289,591,37
"Chromolaena odorata",0,88.8791666666667,24.3291666666667,10.5083332061768,41.6997375488281,18.7000007629395,98.0723495483398,494,31
"Chromolaena odorata",0,89.5541666666667,23.3791666666667,9.98333358764648,42.3022613525391,19.716667175293,85.7752838134766,648,48
"Chromolaena odorata",0,91.4541666666667,26.0375,9.78333282470703,47.2624778747559,18.533332824707,86.7428894042969,936,36
"Chromolaena odorata",0,91.7958333333333,25.8791666666667,8.55833339691162,44.3436965942383,15.716667175293,101.493171691895,2024,40
"Chromolaena odorata",0,88.4625,26.5958333333333,9.96666717529297,46.1419792175293,19.7333335876465,112.654037475586,2024,26
"Chromolaena odorata",0,92.8125,21.7291666666667,8.39166641235352,44.4003524780273,21.966667175293,110.943801879883,979,30
"Chromolaena odorata",0,88.1458333333333,24.5041666666667,10.8249998092651,41.6346130371094,20.0499992370605,101.226127624512,371,32
"Chromolaena odorata",0,91.6458333333333,22.9291666666667,9.36666584014893,46.1412162780762,20.1333332061768,98.1491851806641,927,29
"Chromolaena odorata",0,91.6291666666667,23.2958333333333,9.83333301544189,46.165885925293,19.4833335876465,92.8886795043945,923,34
"Chromolaena odorata",0,92.1375,26.9458333333333,8.43333339691162,44.3859672546387,18.0833339691162,98.5032730102539,1459,52
"Chromolaena odorata",0,92.5041666666667,25.9208333333333,9.42500019073486,45.3125,16.283332824707,95.3742218017578,1159,28
"Chromolaena odorata",0,88.8791666666667,25.5125,10.0416669845581,43.6594200134277,19.5,101.567825317383,1114,27
"Chromolaena odorata",0,89.4791666666667,23.4875,10.2916669845581,42.3525390625,19.5499992370605,86.1249084472656,627,44
"Chromolaena odorata",0,88.6541666666667,26.4958333333333,9.64166641235352,45.4795608520508,19.8500003814697,111.426368713379,2024,27
"Chromolaena odorata",0,92.8375,23.6541666666667,9.75,47.794116973877,17.6833343505859,81.5199737548828,901,42
"Chromolaena odorata",0,88.3958333333333,22.8541666666667,10.1666660308838,42.8973274230957,20.3333320617676,97.9276504516602,429,36
"Chromolaena odorata",0,90.3708333333333,24.0541666666667,9.48333358764648,42.5261573791504,19.283332824707,87.2165374755859,1087,34
"Chromolaena odorata",0,91.7208333333333,24.5208333333333,10.3000001907349,46.3963928222656,18.8333339691162,84.7472381591797,1232,48
"Chromolaena odorata",0,89.6458333333333,25.1125,9.85833263397217,43.428783416748,20.4833335876465,96.4942245483398,1132,27
"Chromolaena odorata",0,90.4291666666667,23.3708333333333,8.89999961853027,41.9811325073242,19.8833332061768,85.5657119750977,789,40
"Chromolaena odorata",0,92.9541666666667,21.0375,8.36666679382324,45.2252235412598,22.466667175293,120.787063598633,1214,25
"Chromolaena odorata",0,90.6708333333333,25.1541666666667,9.47499942779541,45.5528869628906,19.4166660308838,95.8264007568359,1230,25
"Chromolaena odorata",0,90.7708333333333,24.1458333333333,9.64166641235352,44.2278289794922,19.283332824707,88.2356185913086,1199,30
"Chromolaena odorata",0,90.7541666666667,22.5541666666667,7.95833301544189,41.8859634399414,20.7000007629395,96.7277603149414,937,40
"Chromolaena odorata",0,90.4625,22.2791666666667,8.80000019073486,42.926830291748,20.5833339691162,99.3537139892578,919,47
"Chromolaena odorata",0,92.2291666666667,23.1625,9.76666736602783,46.9551277160645,19.8500003814697,91.7486572265625,868,35
"Chromolaena odorata",0,90.3291666666667,22.3125,8.78333377838135,42.4315605163574,20.533332824707,98.3124465942383,880,50
"Chromolaena odorata",0,88.4458333333333,24.1875,10.9833335876465,42.2435874938965,19.8999996185303,100.742988586426,410,32
"Chromolaena odorata",0,92.3125,25.6208333333333,9.05000019073486,45.9390869140625,13.3333330154419,103.593032836914,1880,33
"Chromolaena odorata",0,89.8958333333333,26.4541666666667,10.1333332061768,48.9533042907715,20.1166667938232,107.90852355957,1606,26
"Chromolaena odorata",0,88.7625,21.7458333333333,7.28333282470703,39.799633026123,20.9166660308838,101.121887207031,442,44
"Chromolaena odorata",0,90.3375,25.3041666666667,9.23333263397217,44.1786308288574,19,99.18017578125,1436,23
"Chromolaena odorata",0,90.7875,24.8541666666667,9.24166679382324,45.0813026428223,19.4833335876465,94.0153121948242,1218,26
"Chromolaena odorata",0,88.4041666666667,22.9541666666667,10.4416666030884,42.9698181152344,20.3666667938232,97.6565246582031,421,34
"Chromolaena odorata",0,89.9541666666667,23.7458333333333,9.06666660308838,40.8408432006836,19.2333335876465,84.3849487304688,932,42
"Chromolaena odorata",0,90.3208333333333,23.6041666666667,9.21666717529297,42.4731216430664,19.6333332061768,84.4569625854492,1052,41
"Chromolaena odorata",0,90.0458333333333,26.4208333333333,9.93333339691162,48.692813873291,20.1000003814697,106.656425476074,1532,25
"Chromolaena odorata",0,90.1291666666667,23.1958333333333,9.35000038146973,42.6940612792969,20.0166664123535,85.2074508666992,752,46
"Chromolaena odorata",0,89.6375,23.1041666666667,9.77500057220459,42.5000038146973,20.0666656494141,86.6299209594727,655,52
"Chromolaena odorata",0,88.8875,21.9875,7.88333368301392,40.6357383728027,20.6499996185303,99.6994476318359,475,47
"Chromolaena odorata",0,92.2125,23.7208333333333,9.89999961853027,47.1428565979004,18.6499996185303,82.5805511474609,966,46
"Chromolaena odorata",0,92.6875,24.9375,10.5083332061768,48.8759727478027,18.8666667938232,79.5018005371094,1119,63
"Chromolaena odorata",0,90.6375,26.9791666666667,7.24166679382324,38.5195045471191,9.53333377838135,99.2793197631836,1185,50
"Chromolaena odorata",0,90.5041666666667,25.4625,7.90833330154419,44.428840637207,15.283332824707,109.926597595215,3592,54
"Chromolaena odorata",0,89.1791666666667,25.9458333333333,9.89166641235352,44.1592254638672,19.6000003814697,104.621734619141,1405,24
"Chromolaena odorata",0,91.2041666666667,22.7791666666667,8.72500038146973,44.0656585693359,20.533332824707,100.873336791992,962,36
"Chromolaena odorata",0,92.2041666666667,22.8708333333333,8.41666698455811,45.2508964538574,20.8833332061768,98.7700653076172,905,29
"Chromolaena odorata",0,91.6041666666667,24.5291666666667,10.25,46.3800888061523,18.8833332061768,85.0932083129883,1448,47
"Chromolaena odorata",0,92.2041666666667,24.0625,10.3500003814697,46.8325805664062,18.7333335876465,79.0013885498047,1057,50
"Chromolaena odorata",0,90.7125,23.6291666666667,9.38333320617676,43.847354888916,19.8500003814697,87.1076278686523,1158,35
"Chromolaena odorata",0,90.8791666666667,22.5291666666667,8.48333358764648,43.0626068115234,20.5499992370605,98.6231002807617,957,39
"Chromolaena odorata",0,92.8791666666667,26.0625,10.5416669845581,46.6445426940918,18.1833343505859,84.9198455810547,806,35
"Chromolaena odorata",0,90.1041666666667,22.0541666666667,8.34999942779541,41.5422897338867,20.6666660308838,100.059059143066,809,51
"Chromolaena odorata",0,92.3291666666667,24.3041666666667,10.2166662216187,47.2993812561035,18.533332824707,78.6655349731445,1022,57
"Chromolaena odorata",0,89.8291666666667,26.0458333333333,9.59166717529297,45.4581336975098,18.8833332061768,105.046875,1460,20
"Chromolaena odorata",0,89.9791666666667,22.4375,8.54166603088379,41.8709106445312,20.4833335876465,93.9815521240234,739,54
"Chromolaena odorata",0,91.7958333333333,23.2125,9.72500038146973,46.0900497436523,19.7666664123535,93.2942581176758,880,31
"Chromolaena odorata",0,89.4125,23.5458333333333,10.2833337783813,41.9727897644043,19.4500007629395,86.5971755981445,609,43
"Chromolaena odorata",0,91.7458333333333,23.5875,9.71666717529297,46.0505523681641,18.5833339691162,88.8234786987305,1336,45
"Chromolaena odorata",0,88.9958333333333,25.1791666666667,10.1416673660278,43.1560287475586,19.6666660308838,99.4878616333008,1024,29
"Chromolaena odorata",0,88.7791666666667,22.5458333333333,8.60833358764648,40.9920654296875,20.6166667938232,94.6911468505859,462,47
"Chromolaena odorata",0,92.8541666666667,22.3791666666667,8.69999980926514,46.0317459106445,18.8999996185303,101.930885314941,918,33
"Chromolaena odorata",0,91.6958333333333,24.0458333333333,10.5833339691162,46.2154350280762,18.5499992370605,81.9265365600586,1084,42
"Chromolaena odorata",0,91.5791666666667,26.5541666666667,9.64999961853027,47.073169708252,19.4833335876465,96.0130996704102,885,39
"Chromolaena odorata",0,88.5041666666667,24.4458333333333,10.7416667938232,42.966667175293,19.9166660308838,99.7591018676758,420,32
"Chromolaena odorata",0,91.5375,22.4375,8.58333301544189,45.1754379272461,21.1166667938232,104.144378662109,996,34
"Chromolaena odorata",0,90.8958333333333,24.3875,9.32499885559082,44.1943130493164,19.3666667938232,88.9982757568359,1077,30
"Chromolaena odorata",0,91.4958333333333,25.8291666666667,9.06666660308838,45.5611419677734,17.3166656494141,93.8897171020508,1470,39
"Chromolaena odorata",0,89.6375,26.5291666666667,9.99166679382324,48.2689170837402,20.1999988555908,109.221069335938,1730,28
"Chromolaena odorata",0,91.0458333333333,25.2125,8.95833301544189,45.7057838439941,17.9333343505859,99.6282119750977,2366,38
"Chromolaena odorata",0,92.0875,21.7958333333333,8.49166679382324,46.4025497436523,21.216667175293,113.228141784668,1160,36
"Chromolaena odorata",0,92.5708333333333,26.8708333333333,9.76666641235352,45.6386337280273,18.3666667938232,91.489616394043,973,44
"Chromolaena odorata",0,89.3125,26.7291666666667,9.39166641235352,47.6734390258789,20.2333335876465,107.761329650879,2296,43
"Chromolaena odorata",0,91.9208333333333,25.3875,8.34166717529297,45.090087890625,13.3999996185303,109.306442260742,4016,49
"Chromolaena odorata",0,92.5458333333333,25.3541666666667,9.79166603088379,47.302734375,14.2666664123535,97.7863616943359,1821,41
"Chromolaena odorata",0,90.2208333333333,26.9291666666667,7.65833330154419,41.3963966369629,14.1166667938232,106.116340637207,1460,65
"Chromolaena odorata",0,91.8625,21.8125,7.84999990463257,44.8571434020996,21.6833343505859,110.848518371582,1119,38
"Chromolaena odorata",0,90.4708333333333,26.1791666666667,9.35000038146973,47.9487190246582,19.3999996185303,101.812622070312,1242,26
"Chromolaena odorata",0,92.9041666666667,22.5208333333333,8.85833358764648,47.1187934875488,17.75,99.166374206543,963,43
"Chromolaena odorata",0,89.2041666666667,24.3375,10.2583332061768,41.5317153930664,19.8166675567627,93.503662109375,542,32
"Chromolaena odorata",0,92.0208333333333,24.5541666666667,9.92500019073486,46.8160400390625,18.9500007629395,83.6250915527344,1291,56
"Chromolaena odorata",0,90.4375,26.5541666666667,9.69999980926514,47.7832489013672,20.1666660308838,104.587036132812,1594,33
"Chromolaena odorata",0,89.5958333333333,24.7041666666667,9.61666679382324,42.5516242980957,20.1666679382324,94.7745513916016,985,32
"Chromolaena odorata",0,88.9541666666667,25.5875,10.033332824707,43.8136825561523,19.6000003814697,101.50122833252,1165,26
"Chromolaena odorata",0,92.3208333333333,25.6375,9.25,46.0198974609375,13.9333333969116,101.948745727539,1894,33
"Chromolaena odorata",0,92.9208333333333,24.2291666666667,9.52499961853027,48.1060638427734,17.033332824707,78.9521865844727,1069,52
"Chromolaena odorata",0,88.5625,24.6458333333333,10.4166660308838,42.6912536621094,19.783332824707,99.3745651245117,708,32
"Chromolaena odorata",0,90.9791666666667,26.7708333333333,9.03333377838135,46.3247871398926,19.5833339691162,100.047073364258,1483,44
"Chromolaena odorata",0,90.9125,26.6958333333333,9.60833358764648,47.8026542663574,19.8500003814697,100.195022583008,1417,41
"Chromolaena odorata",0,91.1541666666667,25.4541666666667,8.19166660308838,45.5092582702637,13.7666664123535,112.254058837891,5010,67
"Chromolaena odorata",0,88.9875,24.7791666666667,9.89999961853027,42.8571434020996,19.9500007629395,97.3668594360352,891,31
"Chromolaena odorata",0,90.7958333333333,26.5291666666667,9.38333320617676,47.6311340332031,20.1000003814697,100.697052001953,1321,36
"Chromolaena odorata",0,88.3541666666667,23.4708333333333,11.2166662216187,42.9757347106934,19.9166660308838,101.218490600586,387,29
"Chromolaena odorata",0,89.2958333333333,25.5791666666667,9.69999980926514,43.6936912536621,19.7333335876465,99.8005065917969,1255,26
"Chromolaena odorata",0,91.3291666666667,22.8458333333333,8.95833301544189,44.5688209533691,20.4833335876465,100.068824768066,949,34
"Chromolaena odorata",0,88.5208333333333,26.3041666666667,9.94999980926514,44.8198204040527,19.6666660308838,110.081352233887,1645,25
"Chromolaena odorata",0,91.6791666666667,25.0041666666667,9.47500038146973,46.4460792541504,19.9333343505859,90.7119522094727,1756,47
"Chromolaena odorata",0,92.8875,24.4375,9.85000038146973,48.2843132019043,18.2000007629395,77.4733123779297,1103,58
"Chromolaena odorata",0,88.0041666666667,21.9125,7.84999990463257,40.6735763549805,21.3333339691162,102.270690917969,385,40
"Chromolaena odorata",0,89.1041666666667,25.2458333333333,10.0083332061768,43.7045135498047,19.8500003814697,98.9530487060547,1062,29
"Chromolaena odorata",0,92.0375,22.9958333333333,9.58333301544189,46.2962989807129,20.1166667938232,96.3162994384766,887,30
"Chromolaena odorata",0,88.2958333333333,21.8041666666667,7.63333320617676,40.3880081176758,21.1833324432373,102.662971496582,404,40
"Chromolaena odorata",0,92.2541666666667,22.8791666666667,8.5,45.6989250183105,20.75,98.2588882446289,900,30
"Chromolaena odorata",0,89.8291666666667,22.5375,8.86666679382324,42.0221176147461,20.6333332061768,92.5863037109375,690,53
"Chromolaena odorata",0,89.1791666666667,26.8958333333333,7.56666660308838,40.4634628295898,15,102.716674804688,2537,91
"Chromolaena odorata",0,90.9791666666667,25.5875,8.60000038146973,45.9893074035645,15.7333335876465,109.540336608887,4005,58
"Chromolaena odorata",0,91.6375,26.8958333333333,8.14166641235352,41.9673538208008,14.216667175293,98.1935348510742,1422,64
"Chromolaena odorata",0,92.0791666666667,25.8041666666667,8.625,45.1570701599121,13.4499998092651,102.521141052246,2011,39
"Chromolaena odorata",0,91.5291666666667,25.8708333333333,9.19999980926514,45.7711448669434,17.5666656494141,91.7139587402344,1279,37
"Chromolaena odorata",0,90.4708333333333,25.5125,8.32499980926514,44.0476188659668,16.4500007629395,106.75675201416,3224,40
"Chromolaena odorata",0,92.6208333333333,24.7625,10.3916664123535,49.4841270446777,19.033332824707,79.114616394043,1166,67
"Chromolaena odorata",0,88.1958333333333,21.6625,6.90833377838135,39.2518920898438,21.3333339691162,102.962982177734,382,41
"Chromolaena odorata",0,92.9875,23.0708333333333,8.90833282470703,47.1340370178223,15.8666667938232,90.0850982666016,877,52
"Chromolaena odorata",0,89.2708333333333,25.3458333333333,9.93333339691162,43.9528007507324,19.8833332061768,98.5442199707031,1145,29
"Chromolaena odorata",0,88.2708333333333,26.6208333333333,10.3583345413208,46.4499282836914,19.5499992370605,111.209243774414,1724,26
"Chromolaena odorata",0,89.0125,26.1208333333333,9.54166603088379,44.5872268676758,19.6666660308838,107.300811767578,1666,25
"Chromolaena odorata",0,89.3125,25.2791666666667,9.85833358764648,43.6209449768066,19.9166660308838,98.2011108398438,1126,28
"Chromolaena odorata",0,92.0541666666667,22.9541666666667,9.38333320617676,46.2233123779297,20.2333335876465,97.3019714355469,891,29
"Chromolaena odorata",0,89.4208333333333,21.8708333333333,7.69166660308838,40.4824523925781,20.7666664123535,99.6844482421875,586,51
"Chromolaena odorata",0,91.0958333333333,26.4791666666667,9.57499980926514,47.1674880981445,19.8500003814697,95.1227264404297,1030,38
"Chromolaena odorata",0,91.7791666666667,24.6375,9.65833377838135,45.9920654296875,18.8999996185303,86.1500473022461,1431,52
"Chromolaena odorata",0,88.6375,26.7291666666667,9.42500019073486,46.4285697937012,20.0833339691162,112.598052978516,2413,33
"Chromolaena odorata",0,92.3791666666667,22.9875,9.59166622161865,46.336555480957,19.8833332061768,94.8493041992188,877,32
"Chromolaena odorata",0,88.1041666666667,23.7375,11.1666669845581,43.4500694274902,20.4500007629395,111.179061889648,343,29
"Chromolaena odorata",0,92.3375,23.3541666666667,9.83333301544189,46.6034736633301,19.1166667938232,87.1163330078125,1082,39
"Chromolaena odorata",0,88.7791666666667,26.9208333333333,8.70833396911621,46.3209190368652,19.8999996185303,108.301292419434,2779,53
"Chromolaena odorata",0,90.9375,26.3291666666667,9.20833301544189,46.2730293273926,19,94.8453598022461,992,34
"Chromolaena odorata",0,90.5375,23.0375,8.29166603088379,42.0896797180176,20.3333339691162,86.9923095703125,781,40
"Chromolaena odorata",0,89.5541666666667,23.7291666666667,10.1083335876465,41.9432945251465,19.25,85.722526550293,623,40
"Chromolaena odorata",0,89.8125,25.5125,9.70833301544189,44.3302879333496,19.4333343505859,98.8870697021484,1211,22
"Chromolaena odorata",0,91.6041666666667,24.5791666666667,10.2583332061768,46.4177932739258,18.9166660308838,85.7724304199219,1297,47
"Chromolaena odorata",0,89.4458333333333,22.8208333333333,9.19166660308838,42.1636123657227,21.3333339691162,88.817024230957,582,54
"Chromolaena odorata",0,91.2541666666667,25.6125,8.45833301544189,45.7207183837891,12.4166669845581,111.138916015625,4484,73
"Chromolaena odorata",0,92.5041666666667,26.3541666666667,9.40833282470703,44.801586151123,18.4333324432373,89.9927368164062,731,27
"Chromolaena odorata",0,90.7625,23.7958333333333,9.35833358764648,43.5271339416504,19.6499996185303,87.1509094238281,1188,32
"Chromolaena odorata",0,91.6625,22.8541666666667,9.32499980926514,46.3930320739746,20.2666664123535,99.5466766357422,939,28
"Chromolaena odorata",0,90.7291666666667,24.9541666666667,9.31666660308838,45.447151184082,19.4833335876465,94.8429412841797,1216,26
"Chromolaena odorata",0,88.0458333333333,26.8625,8.75,43.9698486328125,15.5833330154419,113.704368591309,1647,35
